order_id,customer_id,order_date,region_id,channel,status
12743,47,2025-05-05,4,Online,Completed
12744,69,2025-12-06,4,Retail Store,Completed
12745,46,2026-06-25,2,Online,Returned
12746,418,2026-03-04,3,Online,Completed
12747,240,2025-08-01,5,Online,Completed
12748,693,2026-05-13,2,Online,Completed
12749,124,2025-06-15,5,Online,Completed
12750,390,2025-10-22,3,Online,Completed
12751,668,2025-08-16,2,Online,Cancelled
12752,746,2026-06-07,3,Online,Completed
12753,59,2023-09-27,5,Retail Store,Returned
12754,301,2026-05-23,3,Retail Store,Cancelled
12755,242,2024-11-09,2,Wholesale,Completed
12756,136,2026-05-23,2,Online,Cancelled
12757,355,2024-07-15,3,Retail Store,Cancelled
12758,592,2025-08-04,3,Retail Store,Returned
12759,315,2026-03-02,4,Online,Completed
12760,330,2025-07-14,2,Retail Store,Cancelled
12761,239,2025-03-11,3,Online,Completed
12762,479,2025-11-09,5,Wholesale,Completed
12763,581,2024-08-09,4,Wholesale,Returned
12764,540,2025-06-10,1,Retail Store,Cancelled
12765,728,2024-11-02,2,Online,Completed
12766,638,2024-12-30,2,Retail Store,Returned
12767,358,2026-05-01,4,Online,Returned
12768,42,2024-12-26,3,Retail Store,Completed
12769,776,2025-03-15,2,Retail Store,Returned
12770,449,2024-02-01,4,Retail Store,Completed
12771,4,2025-10-25,1,Online,Completed
12772,449,2024-08-18,4,Wholesale,Returned
12773,381,2025-10-28,1,Wholesale,Cancelled
12774,178,2024-06-14,2,Wholesale,Completed
12775,581,2024-01-11,4,Online,Completed
12776,377,2024-06-11,2,Retail Store,Completed
12777,306,2026-04-30,1,Retail Store,Cancelled
12778,414,2026-01-05,5,Online,Cancelled
12779,102,2025-12-02,2,Online,Cancelled
12780,176,2024-11-23,2,Online,Completed
12781,213,2025-08-20,1,Wholesale,Completed
12782,427,2026-05-04,2,Online,Completed
12783,42,2025-08-15,3,Online,Returned
12784,583,2024-03-03,2,Online,Cancelled
12785,297,2024-08-17,3,Online,Completed
12786,270,2025-11-16,3,Online,Returned
12787,144,2026-06-26,4,Online,Returned
12788,132,2024-01-27,4,Online,Completed
12789,628,2026-02-18,3,Online,Completed
12790,675,2025-01-12,2,Retail Store,Completed
12791,176,2026-05-30,2,Retail Store,Returned
12792,426,2025-08-14,5,Online,Returned
12793,390,2026-02-18,3,Retail Store,Completed
12794,794,2026-04-03,3,Online,Completed
12795,570,2026-06-17,5,Retail Store,Completed
12796,617,2025-12-16,4,Retail Store,Cancelled
12797,593,2026-03-26,3,Wholesale,Completed
12798,259,2025-04-15,1,Online,Returned
12799,40,2026-03-28,2,Online,Completed
12800,638,2026-01-05,2,Online,Completed
12801,360,2025-06-03,4,Online,Cancelled
12802,716,2024-11-05,3,Retail Store,Completed
12803,468,2023-11-08,1,Retail Store,Returned
12804,493,2025-01-29,2,Retail Store,Completed
12805,155,2024-05-28,1,Online,Completed
12806,562,2026-01-20,5,Retail Store,Returned
12807,513,2025-03-21,1,Wholesale,Completed
12808,628,2026-05-19,3,Online,Completed
12809,468,2026-03-01,1,Online,Cancelled
12810,266,2024-12-27,2,Online,Completed
12811,139,2026-02-03,2,Retail Store,Completed
12812,635,2026-01-29,3,Retail Store,Completed
12813,507,2026-06-25,4,Online,Completed
12814,425,2024-01-30,4,Retail Store,Cancelled
12815,33,2025-12-30,2,Online,Completed
12816,237,2026-04-19,1,Retail Store,Completed
12817,145,2026-06-23,4,Retail Store,Completed
12818,381,2025-01-13,1,Wholesale,Cancelled
12819,121,2025-11-29,1,Online,Returned
12820,476,2026-02-06,2,Retail Store,Completed
12821,104,2024-04-21,4,Retail Store,Completed
12822,603,2024-09-07,4,Online,Completed
12823,202,2026-01-12,1,Online,Completed
12824,751,2025-11-22,4,Retail Store,Completed
12825,267,2025-10-27,2,Online,Completed
12826,62,2025-01-12,4,Retail Store,Completed
12827,363,2025-11-05,3,Retail Store,Cancelled
12828,606,2025-08-21,1,Retail Store,Completed
12829,212,2025-03-22,4,Wholesale,Completed
12830,74,2025-03-20,2,Online,Returned
12831,551,2025-04-10,4,Retail Store,Returned
12832,468,2023-10-29,1,Online,Completed
12833,318,2025-07-27,1,Retail Store,Completed
12834,476,2024-12-06,2,Retail Store,Completed
12835,87,2025-07-16,1,Wholesale,Completed
12836,537,2026-05-03,3,Online,Completed
12837,127,2025-09-09,4,Online,Completed
12838,340,2025-01-28,2,Online,Cancelled
12839,652,2025-06-22,3,Retail Store,Returned
12840,519,2025-04-15,5,Retail Store,Returned
12841,299,2023-10-24,4,Online,Cancelled
12842,535,2024-05-12,1,Retail Store,Returned
12843,292,2026-06-26,4,Online,Completed
12844,52,2025-12-12,4,Online,Returned
12845,244,2025-11-06,1,Online,Cancelled
12846,696,2025-11-15,2,Retail Store,Completed
12847,196,2026-03-28,1,Online,Returned
12848,418,2025-11-28,3,Retail Store,Completed
12849,650,2025-08-17,2,Retail Store,Completed
12850,167,2024-06-29,4,Online,Completed
12851,113,2024-11-20,3,Online,Cancelled
12852,286,2025-12-08,4,Online,Cancelled
12853,557,2025-01-18,1,Online,Completed
12854,196,2025-12-22,1,Online,Completed
12855,295,2026-03-25,1,Retail Store,Completed
12856,407,2026-03-06,2,Wholesale,Completed
12857,520,2024-07-10,4,Online,Cancelled
12858,113,2025-05-13,3,Retail Store,Returned
12859,581,2024-04-16,4,Retail Store,Returned
12860,530,2026-04-02,2,Online,Cancelled
12861,38,2026-06-08,4,Retail Store,Completed
12862,728,2026-05-19,2,Online,Returned
12863,74,2026-03-03,2,Online,Returned
12864,319,2025-11-11,2,Online,Returned
12865,141,2025-06-08,3,Online,Completed
12866,407,2026-02-15,2,Wholesale,Cancelled
12867,62,2024-10-30,4,Online,Cancelled
12868,690,2024-08-15,2,Online,Returned
12869,92,2026-05-22,1,Online,Returned
12870,295,2025-11-20,1,Retail Store,Completed
12871,755,2024-03-15,2,Retail Store,Completed
12872,736,2026-03-14,4,Online,Completed
12873,734,2025-12-17,1,Online,Completed
12874,318,2025-06-27,1,Retail Store,Completed
12875,17,2024-08-30,1,Retail Store,Completed
12876,289,2026-06-27,3,Online,Returned
12877,52,2025-12-23,4,Online,Completed
12878,244,2024-04-28,1,Online,Returned
12879,122,2026-04-30,2,Retail Store,Returned
12880,454,2026-03-23,3,Online,Returned
12881,427,2026-06-02,2,Online,Completed
12882,344,2026-04-28,1,Wholesale,Completed
12883,45,2024-09-25,4,Online,Completed
12884,651,2026-02-11,3,Wholesale,Returned
12885,524,2025-07-30,1,Online,Completed
12886,676,2024-08-25,2,Wholesale,Cancelled
12887,315,2025-09-16,4,Online,Returned
12888,174,2024-12-20,3,Online,Completed
12889,39,2026-05-19,5,Retail Store,Returned
12890,207,2025-10-16,5,Online,Returned
12891,356,2026-06-20,3,Online,Completed
12892,773,2026-04-29,3,Online,Completed
12893,510,2024-03-12,2,Online,Completed
12894,378,2025-03-15,2,Retail Store,Completed
12895,712,2024-10-23,2,Online,Completed
12896,677,2025-07-08,2,Retail Store,Returned
12897,550,2024-07-14,3,Online,Completed
12898,27,2026-01-20,4,Retail Store,Returned
12899,694,2026-06-10,4,Online,Completed
12900,638,2026-01-13,2,Retail Store,Cancelled
12901,81,2024-07-24,1,Retail Store,Completed
12902,165,2025-06-03,4,Online,Completed
12903,722,2025-07-18,4,Retail Store,Completed
12904,707,2024-01-31,2,Retail Store,Cancelled
12905,292,2025-11-08,4,Online,Completed
12906,153,2024-01-25,1,Online,Cancelled
12907,82,2026-06-04,2,Online,Completed
12908,583,2026-01-09,2,Retail Store,Completed
12909,367,2025-06-22,3,Wholesale,Returned
12910,616,2025-09-22,1,Wholesale,Completed
12911,468,2025-06-27,1,Online,Completed
12912,666,2026-04-15,5,Retail Store,Cancelled
12913,611,2025-07-23,3,Retail Store,Returned
12914,755,2023-11-16,2,Online,Returned
12915,551,2025-07-04,4,Online,Returned
12916,336,2026-04-30,4,Online,Completed
12917,11,2025-04-10,2,Online,Completed
12918,676,2025-11-01,2,Online,Cancelled
12919,336,2025-08-15,4,Retail Store,Completed
12920,209,2024-05-31,5,Online,Completed
12921,441,2026-06-10,4,Online,Cancelled
12922,62,2025-11-22,4,Wholesale,Completed
12923,330,2025-09-28,2,Online,Completed
12924,703,2025-11-21,2,Retail Store,Completed
12925,452,2024-03-31,2,Retail Store,Returned
12926,417,2025-08-29,2,Wholesale,Completed
12927,181,2025-02-22,2,Wholesale,Completed
12928,638,2024-12-31,2,Retail Store,Completed
12929,544,2025-09-26,2,Online,Completed
12930,556,2025-06-19,3,Wholesale,Completed
12931,104,2025-10-18,4,Online,Completed
12932,596,2025-01-21,4,Online,Completed
12933,709,2025-05-27,2,Retail Store,Completed
12934,734,2026-03-05,1,Retail Store,Completed
12935,201,2024-06-02,4,Retail Store,Completed
12936,47,2026-05-28,4,Retail Store,Completed
12937,510,2024-01-16,2,Retail Store,Completed
12938,34,2024-05-22,3,Retail Store,Returned
12939,592,2025-03-09,3,Online,Completed
12940,703,2025-11-22,2,Online,Returned
12941,731,2025-10-26,3,Online,Completed
12942,456,2025-11-07,4,Online,Completed
12943,74,2025-01-20,2,Retail Store,Completed
12944,513,2024-04-03,1,Online,Completed
12945,313,2024-12-22,3,Retail Store,Returned
12946,260,2024-08-28,4,Retail Store,Cancelled
12947,570,2025-12-21,5,Online,Completed
12948,155,2025-06-27,1,Online,Completed
12949,143,2025-02-15,4,Online,Returned
12950,74,2025-03-23,2,Retail Store,Completed
12951,524,2026-06-24,1,Online,Returned
12952,674,2026-04-28,2,Retail Store,Completed
12953,792,2026-05-19,5,Online,Completed
12954,104,2024-11-20,4,Retail Store,Completed
12955,418,2026-02-28,3,Online,Completed
12956,81,2024-06-14,1,Retail Store,Cancelled
12957,399,2026-05-17,2,Online,Completed
12958,62,2025-12-27,4,Wholesale,Completed
12959,200,2026-02-08,3,Online,Completed
12960,440,2025-08-09,4,Online,Cancelled
12961,731,2025-06-11,3,Online,Returned
12962,784,2026-02-11,1,Retail Store,Completed
12963,224,2026-04-20,4,Wholesale,Cancelled
12964,47,2025-01-19,4,Online,Completed
12965,626,2025-05-04,1,Retail Store,Completed
12966,722,2024-12-20,4,Online,Returned
12967,117,2025-06-05,1,Retail Store,Cancelled
12968,787,2024-12-01,1,Retail Store,Completed
12969,456,2026-01-04,4,Online,Completed
12970,376,2024-07-07,1,Online,Completed
12971,550,2025-10-29,3,Online,Returned
12972,623,2026-06-09,1,Retail Store,Completed
12973,614,2025-12-12,2,Retail Store,Completed
12974,341,2025-11-23,3,Online,Cancelled
12975,468,2024-11-12,1,Online,Completed
12976,289,2024-06-28,3,Wholesale,Completed
12977,103,2025-11-26,5,Online,Cancelled
12978,355,2023-09-01,3,Online,Completed
12979,40,2026-02-15,2,Online,Completed
12980,556,2024-05-21,3,Online,Completed
12981,269,2025-05-05,5,Online,Completed
12982,675,2024-10-20,2,Retail Store,Cancelled
12983,537,2026-06-23,3,Online,Returned
12984,25,2024-11-26,5,Retail Store,Cancelled
12985,181,2025-04-28,2,Online,Completed
12986,327,2025-09-02,5,Online,Completed
12987,295,2026-06-29,1,Retail Store,Completed
12988,448,2025-02-08,2,Online,Returned
12989,59,2024-08-10,5,Retail Store,Completed
12990,59,2025-01-13,5,Retail Store,Completed
12991,769,2025-12-12,2,Retail Store,Completed
12992,603,2025-10-18,4,Online,Completed
12993,794,2026-05-24,3,Online,Completed
12994,456,2025-10-08,4,Online,Returned
12995,137,2025-10-24,4,Online,Returned
12996,350,2025-02-11,4,Retail Store,Completed
12997,75,2024-12-21,2,Online,Completed
12998,379,2026-05-07,1,Retail Store,Returned
12999,737,2026-04-02,2,Retail Store,Completed
13000,355,2025-11-02,3,Wholesale,Cancelled
13001,506,2024-01-22,1,Online,Completed
13002,176,2026-04-15,2,Retail Store,Completed
13003,311,2024-08-06,4,Online,Completed
13004,722,2025-08-21,4,Retail Store,Cancelled
13005,716,2024-12-14,3,Online,Completed
13006,427,2026-05-14,2,Online,Completed
13007,448,2025-12-03,2,Retail Store,Returned
13008,581,2024-07-14,4,Retail Store,Returned
13009,530,2026-05-20,2,Online,Completed
13010,62,2026-05-22,4,Online,Returned
13011,614,2026-06-22,2,Retail Store,Returned
13012,186,2026-05-20,5,Online,Completed
13013,665,2025-04-07,2,Online,Completed
13014,519,2025-11-04,5,Online,Returned
13015,382,2025-01-17,2,Online,Completed
13016,66,2026-01-12,2,Retail Store,Completed
13017,168,2024-06-29,3,Retail Store,Completed
13018,693,2025-07-09,2,Online,Completed
13019,348,2026-03-12,1,Retail Store,Returned
13020,674,2024-01-09,2,Online,Completed
13021,702,2023-11-14,3,Online,Completed
13022,132,2025-03-17,4,Online,Completed
13023,280,2024-07-09,2,Wholesale,Completed
13024,181,2024-09-07,2,Retail Store,Completed
13025,570,2025-06-06,5,Online,Returned
13026,170,2025-04-20,2,Retail Store,Cancelled
13027,211,2026-03-20,4,Retail Store,Completed
13028,537,2024-12-24,3,Retail Store,Returned
13029,740,2025-10-28,2,Retail Store,Completed
13030,360,2025-04-29,4,Online,Returned
13031,563,2025-11-30,2,Online,Completed
13032,81,2024-12-24,1,Online,Completed
13033,66,2024-02-18,2,Wholesale,Completed
13034,279,2024-12-03,3,Retail Store,Completed
13035,581,2024-08-10,4,Online,Completed
13036,172,2025-12-27,3,Online,Returned
13037,46,2026-03-31,2,Retail Store,Cancelled
13038,358,2023-09-29,4,Online,Completed
13039,436,2025-08-17,1,Online,Completed
13040,207,2026-01-15,5,Online,Completed
13041,792,2025-02-08,5,Online,Completed
13042,62,2025-06-13,4,Retail Store,Returned
13043,658,2025-11-13,2,Online,Completed
13044,715,2025-11-06,4,Online,Returned
13045,435,2024-02-22,1,Retail Store,Completed
13046,91,2025-06-14,5,Online,Completed
13047,604,2025-03-16,3,Online,Completed
13048,382,2025-04-01,2,Online,Completed
13049,244,2026-01-29,1,Online,Cancelled
13050,89,2024-07-21,5,Retail Store,Cancelled
13051,616,2026-05-24,1,Wholesale,Returned
13052,457,2024-01-27,1,Retail Store,Completed
13053,66,2024-09-25,2,Wholesale,Completed
13054,675,2026-03-04,2,Retail Store,Completed
13055,766,2024-11-02,1,Online,Completed
13056,353,2025-01-16,4,Retail Store,Completed
13057,653,2024-03-06,3,Online,Completed
13058,467,2025-12-23,1,Wholesale,Returned
13059,473,2025-06-20,2,Online,Cancelled
13060,34,2023-08-07,3,Online,Cancelled
13061,40,2025-07-16,2,Online,Returned
13062,379,2025-02-05,1,Online,Completed
13063,616,2024-12-30,1,Online,Cancelled
13064,606,2026-01-26,1,Retail Store,Completed
13065,159,2025-12-12,5,Retail Store,Cancelled
13066,359,2024-01-03,1,Online,Completed
13067,79,2025-06-27,4,Retail Store,Cancelled
13068,786,2026-01-02,4,Online,Completed
13069,52,2026-03-17,4,Wholesale,Completed
13070,779,2024-07-31,2,Retail Store,Cancelled
13071,445,2023-11-24,4,Wholesale,Completed
13072,202,2026-04-24,1,Wholesale,Cancelled
13073,315,2026-03-02,4,Online,Completed
13074,32,2024-01-29,2,Online,Cancelled
13075,59,2025-01-15,5,Retail Store,Completed
13076,364,2024-10-07,3,Online,Completed
13077,82,2025-09-21,2,Retail Store,Completed
13078,361,2025-05-17,1,Online,Completed
13079,30,2025-09-08,3,Online,Completed
13080,40,2024-11-26,2,Online,Completed
13081,428,2026-03-02,1,Wholesale,Cancelled
13082,613,2026-05-26,1,Retail Store,Completed
13083,690,2024-07-29,2,Online,Completed
13084,7,2025-11-16,2,Online,Cancelled
13085,536,2026-05-14,3,Retail Store,Completed
13086,297,2025-11-02,3,Online,Cancelled
13087,559,2025-12-23,4,Retail Store,Completed
13088,495,2025-01-29,4,Retail Store,Completed
13089,497,2026-01-13,1,Wholesale,Completed
13090,676,2025-01-16,2,Online,Completed
13091,137,2025-05-30,4,Online,Cancelled
13092,369,2026-01-26,4,Wholesale,Returned
13093,468,2024-07-07,1,Retail Store,Completed
13094,347,2026-02-19,4,Online,Returned
13095,476,2024-07-12,2,Online,Returned
13096,334,2024-08-20,2,Online,Completed
13097,198,2025-04-21,3,Online,Completed
13098,62,2026-05-21,4,Retail Store,Completed
13099,262,2024-12-30,5,Wholesale,Cancelled
13100,141,2024-06-20,3,Retail Store,Completed
13101,478,2025-02-11,3,Wholesale,Completed
13102,28,2025-01-03,3,Online,Completed
13103,704,2026-01-24,1,Online,Returned
13104,531,2025-07-25,2,Online,Cancelled
13105,295,2025-11-22,1,Retail Store,Cancelled
13106,81,2025-12-27,1,Wholesale,Cancelled
13107,217,2024-11-27,4,Online,Completed
13108,59,2026-02-21,5,Online,Completed
13109,545,2025-05-21,3,Online,Completed
13110,636,2024-03-26,2,Retail Store,Completed
13111,728,2026-05-28,2,Online,Completed
13112,493,2024-03-29,2,Online,Completed
13113,289,2025-05-27,3,Retail Store,Completed
13114,359,2025-11-15,1,Online,Cancelled
13115,717,2025-01-24,3,Retail Store,Completed
13116,451,2025-02-14,1,Online,Returned
13117,658,2026-03-06,2,Wholesale,Completed
13118,333,2025-12-25,5,Online,Completed
13119,560,2025-05-28,2,Online,Cancelled
13120,792,2025-01-27,5,Online,Completed
13121,547,2025-10-16,5,Online,Returned
13122,491,2024-10-03,5,Online,Completed
13123,355,2025-05-04,3,Online,Completed
13124,304,2025-09-06,2,Retail Store,Completed
13125,742,2026-01-09,2,Online,Completed
13126,283,2025-03-16,2,Retail Store,Returned
13127,206,2025-07-16,4,Online,Completed
13128,434,2025-09-04,1,Retail Store,Completed
13129,125,2025-09-12,4,Online,Completed
13130,242,2025-08-02,2,Wholesale,Completed
13131,703,2025-05-24,2,Wholesale,Completed
13132,5,2024-05-16,2,Online,Completed
13133,725,2026-03-08,1,Retail Store,Completed
13134,150,2025-11-26,3,Online,Completed
13135,468,2024-08-02,1,Online,Completed
13136,702,2025-05-01,3,Retail Store,Completed
13137,690,2026-01-16,2,Wholesale,Returned
13138,424,2025-03-27,5,Online,Completed
13139,274,2024-06-22,4,Wholesale,Completed
13140,61,2025-11-09,4,Online,Returned
13141,38,2025-08-10,4,Online,Completed
13142,346,2025-11-14,5,Wholesale,Completed
13143,316,2025-03-11,4,Online,Returned
13144,42,2025-06-21,3,Online,Completed
13145,411,2025-07-22,2,Retail Store,Completed
13146,672,2025-04-03,1,Online,Completed
13147,756,2025-08-05,4,Retail Store,Completed
13148,562,2025-12-03,5,Online,Completed
13149,57,2024-08-30,1,Online,Completed
13150,722,2024-10-06,4,Retail Store,Completed
13151,132,2025-12-14,4,Wholesale,Completed
13152,319,2024-07-30,2,Wholesale,Completed
13153,289,2025-02-10,3,Wholesale,Completed
13154,107,2026-06-02,5,Retail Store,Returned
13155,618,2025-07-12,2,Online,Completed
13156,365,2025-11-04,5,Online,Completed
13157,792,2025-10-11,5,Wholesale,Completed
13158,796,2025-05-05,3,Online,Completed
13159,556,2025-06-23,3,Online,Completed
13160,638,2026-04-04,2,Online,Completed
13161,620,2025-11-08,2,Online,Completed
13162,413,2025-02-07,1,Online,Completed
13163,632,2026-05-23,1,Retail Store,Completed
13164,360,2025-12-14,4,Online,Completed
13165,690,2025-11-09,2,Online,Returned
13166,510,2025-11-09,2,Online,Completed
13167,492,2024-05-07,4,Retail Store,Completed
13168,783,2025-10-22,5,Wholesale,Completed
13169,676,2026-04-06,2,Retail Store,Cancelled
13170,17,2024-10-16,1,Online,Completed
13171,719,2026-01-27,5,Wholesale,Completed
13172,557,2023-12-05,1,Online,Completed
13173,86,2026-06-20,2,Online,Cancelled
13174,660,2026-01-30,3,Online,Completed
13175,382,2025-09-09,2,Wholesale,Completed
13176,181,2024-12-08,2,Online,Completed
13177,179,2026-06-26,5,Online,Returned
13178,371,2025-11-08,2,Retail Store,Returned
13179,355,2024-11-15,3,Wholesale,Completed
13180,445,2024-09-14,4,Retail Store,Completed
13181,547,2026-01-08,5,Retail Store,Completed
13182,506,2023-11-09,1,Online,Completed
13183,590,2026-06-28,3,Online,Returned
13184,494,2026-03-02,1,Retail Store,Completed
13185,377,2024-08-13,2,Online,Cancelled
13186,298,2025-05-05,4,Online,Cancelled
13187,11,2026-06-12,2,Online,Completed
13188,397,2026-04-24,4,Retail Store,Completed
13189,178,2025-07-10,2,Online,Completed
13190,574,2025-07-03,4,Online,Completed
13191,601,2026-04-27,2,Online,Returned
13192,178,2025-10-01,2,Online,Completed
13193,92,2026-01-14,1,Online,Completed
13194,163,2025-05-07,4,Retail Store,Completed
13195,5,2023-11-08,2,Online,Returned
13196,59,2025-12-19,5,Online,Completed
13197,79,2026-06-18,4,Online,Completed
13198,125,2025-05-30,4,Retail Store,Completed
13199,398,2025-03-06,3,Wholesale,Cancelled
13200,570,2025-09-05,5,Retail Store,Cancelled
13201,618,2024-04-11,2,Online,Completed
13202,215,2026-02-22,2,Online,Returned
13203,315,2026-01-26,4,Online,Completed
13204,32,2025-06-19,2,Wholesale,Completed
13205,525,2024-07-02,3,Online,Cancelled
13206,398,2025-03-02,3,Retail Store,Completed
13207,299,2024-05-18,4,Online,Returned
13208,674,2025-02-02,2,Online,Completed
13209,650,2024-11-20,2,Online,Completed
13210,248,2026-03-04,3,Retail Store,Completed
13211,316,2025-12-05,4,Wholesale,Completed
13212,116,2025-03-01,2,Retail Store,Completed
13213,62,2024-07-24,4,Online,Completed
13214,42,2026-01-07,3,Wholesale,Cancelled
13215,307,2026-06-11,4,Retail Store,Completed
13216,106,2024-08-10,4,Online,Completed
13217,641,2025-05-27,3,Retail Store,Completed
13218,508,2026-04-08,3,Online,Completed
13219,237,2025-07-22,1,Online,Completed
13220,722,2025-06-26,4,Retail Store,Completed
13221,537,2025-12-10,3,Online,Completed
13222,92,2026-05-05,1,Online,Completed
13223,674,2026-04-04,2,Online,Completed
13224,556,2025-09-04,3,Online,Completed
13225,540,2026-02-26,1,Retail Store,Completed
13226,156,2024-12-10,1,Retail Store,Cancelled
13227,260,2025-06-09,4,Online,Returned
13228,217,2025-07-01,4,Online,Returned
13229,428,2025-08-11,1,Online,Completed
13230,772,2025-06-12,1,Online,Completed
13231,319,2024-12-11,2,Retail Store,Returned
13232,682,2025-10-03,3,Online,Returned
13233,450,2026-05-13,4,Online,Returned
13234,677,2026-05-13,2,Online,Completed
13235,91,2025-12-19,5,Online,Completed
13236,183,2026-06-21,1,Online,Completed
13237,489,2025-07-18,4,Retail Store,Completed
13238,754,2024-10-05,2,Retail Store,Cancelled
13239,146,2026-04-17,5,Retail Store,Returned
13240,751,2025-10-31,4,Retail Store,Completed
13241,393,2024-12-20,4,Online,Returned
13242,158,2026-03-27,5,Retail Store,Cancelled
13243,398,2026-02-07,3,Online,Completed
13244,360,2024-12-21,4,Online,Completed
13245,613,2025-02-16,1,Online,Cancelled
13246,59,2026-05-25,5,Online,Completed
13247,760,2024-08-29,5,Online,Completed
13248,449,2025-08-11,4,Online,Completed
13249,625,2025-10-01,4,Online,Completed
13250,76,2024-05-02,2,Retail Store,Returned
13251,775,2025-08-07,3,Online,Completed
13252,166,2024-06-29,2,Online,Completed
13253,340,2026-06-26,2,Online,Completed
13254,212,2025-10-09,4,Wholesale,Completed
13255,463,2026-03-27,4,Retail Store,Returned
13256,239,2025-09-18,3,Retail Store,Returned
13257,252,2026-02-26,1,Wholesale,Returned
13258,224,2025-08-20,4,Online,Completed
13259,348,2025-09-12,1,Online,Completed
13260,193,2026-05-26,4,Online,Completed
13261,47,2025-02-24,4,Online,Completed
13262,127,2024-07-06,4,Retail Store,Cancelled
13263,252,2025-12-13,1,Retail Store,Completed
13264,614,2025-01-15,2,Online,Completed
13265,485,2025-10-07,4,Retail Store,Completed
13266,398,2026-05-12,3,Wholesale,Completed
13267,18,2025-08-23,4,Online,Completed
13268,240,2026-06-29,5,Retail Store,Completed
13269,360,2026-01-30,4,Online,Completed
13270,674,2024-02-12,2,Online,Completed
13271,441,2024-11-11,4,Online,Cancelled
13272,314,2025-04-10,1,Online,Completed
13273,418,2025-10-31,3,Wholesale,Completed
13274,754,2025-07-07,2,Retail Store,Completed
13275,317,2025-12-19,4,Online,Completed
13276,776,2026-06-13,2,Wholesale,Completed
13277,81,2026-06-18,1,Online,Completed
13278,350,2024-09-18,4,Retail Store,Completed
13279,82,2026-02-22,2,Online,Completed
13280,200,2025-01-18,3,Wholesale,Completed
13281,709,2025-07-04,2,Retail Store,Returned
13282,168,2024-04-10,3,Online,Completed
13283,86,2026-05-31,2,Online,Completed
13284,5,2026-02-09,2,Retail Store,Completed
13285,390,2026-04-12,3,Retail Store,Completed
13286,176,2025-01-08,2,Online,Completed
13287,429,2025-04-25,2,Retail Store,Completed
13288,733,2025-08-09,2,Online,Completed
13289,536,2024-05-22,3,Retail Store,Completed
13290,516,2025-08-31,2,Retail Store,Completed
13291,703,2024-06-04,2,Retail Store,Cancelled
13292,212,2026-06-19,4,Online,Cancelled
13293,693,2026-06-15,2,Retail Store,Returned
13294,207,2025-02-11,5,Online,Completed
13295,11,2025-10-14,2,Retail Store,Completed
13296,285,2026-04-09,5,Online,Returned
13297,652,2025-06-07,3,Wholesale,Completed
13298,690,2026-05-29,2,Wholesale,Cancelled
13299,421,2025-09-10,4,Retail Store,Cancelled
13300,614,2026-04-04,2,Online,Completed
13301,46,2025-07-20,2,Online,Returned
13302,710,2025-09-08,4,Online,Completed
13303,757,2024-03-27,5,Online,Cancelled
13304,284,2026-04-29,3,Retail Store,Completed
13305,754,2025-02-17,2,Online,Completed
13306,712,2024-01-15,2,Online,Completed
13307,713,2026-02-14,1,Retail Store,Returned
13308,403,2026-01-09,2,Wholesale,Completed
13309,116,2025-08-06,2,Retail Store,Completed
13310,113,2025-08-18,3,Wholesale,Returned
13311,358,2025-02-26,4,Wholesale,Completed
13312,92,2025-12-14,1,Online,Returned
13313,414,2024-12-02,5,Retail Store,Cancelled
13314,109,2024-11-24,4,Retail Store,Returned
13315,603,2024-11-15,4,Online,Completed
13316,46,2025-12-29,2,Retail Store,Completed
13317,603,2025-05-04,4,Online,Completed
13318,707,2026-03-11,2,Retail Store,Completed
13319,325,2025-12-03,2,Online,Completed
13320,449,2024-08-23,4,Online,Returned
13321,383,2026-04-25,4,Online,Completed
13322,563,2024-11-01,2,Retail Store,Completed
13323,307,2026-01-22,4,Online,Completed
13324,355,2023-11-30,3,Wholesale,Completed
13325,640,2024-02-16,2,Wholesale,Completed
13326,408,2026-06-21,1,Retail Store,Returned
13327,122,2026-01-08,2,Retail Store,Cancelled
13328,246,2024-12-12,1,Retail Store,Cancelled
13329,281,2025-11-23,1,Retail Store,Completed
13330,476,2024-08-22,2,Online,Completed
13331,273,2026-05-22,2,Wholesale,Returned
13332,434,2026-06-07,1,Wholesale,Cancelled
13333,538,2024-10-03,3,Retail Store,Returned
13334,568,2026-04-27,1,Online,Completed
13335,418,2026-03-03,3,Online,Cancelled
13336,650,2025-02-13,2,Online,Completed
13337,396,2025-04-20,1,Retail Store,Completed
13338,310,2026-06-05,2,Online,Completed
13339,17,2024-09-03,1,Online,Returned
13340,358,2024-02-01,4,Online,Returned
13341,280,2025-09-18,2,Online,Completed
13342,524,2025-10-14,1,Retail Store,Cancelled
13343,390,2026-01-24,3,Retail Store,Completed
13344,318,2025-08-04,1,Retail Store,Returned
13345,328,2024-12-07,1,Wholesale,Completed
13346,731,2025-10-21,3,Online,Completed
13347,91,2025-03-18,5,Online,Cancelled
13348,722,2025-01-09,4,Retail Store,Completed
13349,488,2024-06-29,1,Online,Completed
13350,711,2025-11-08,3,Online,Completed
13351,518,2025-08-22,4,Retail Store,Completed
13352,15,2025-06-04,1,Retail Store,Completed
13353,800,2026-04-27,1,Retail Store,Completed
13354,572,2026-04-09,2,Online,Returned
13355,124,2025-11-19,5,Online,Cancelled
13356,349,2026-06-19,4,Retail Store,Cancelled
13357,207,2025-08-24,5,Wholesale,Completed
13358,467,2024-08-23,1,Online,Completed
