order_id,item_id,date_key,customer_id,product_id,region_id,channel,quantity,unit_price,discount_pct,revenue,cost,profit,order_status
11761,17872,20260128,149,79,1,Retail Store,3,3975.62,0.0,11926.86,8047.26,3879.6,Completed
11764,17877,20241128,378,37,2,Wholesale,2,1294.79,0.0,2589.58,1624.2,965.38,Completed
11764,17878,20241128,378,69,2,Wholesale,1,2060.65,0.0,2060.65,1401.41,659.24,Completed
11765,17879,20240111,452,15,2,Retail Store,1,12126.14,5.0,11519.83,8888.96,2630.87,Completed
11766,17880,20251116,794,32,3,Wholesale,2,4474.51,0.0,8949.02,5781.2,3167.82,Completed
11767,17881,20250725,690,52,2,Online,1,4826.75,0.0,4826.75,2945.49,1881.26,Completed
11768,17882,20241104,467,13,1,Online,1,34166.41,0.0,34166.41,27473.96,6692.45,Completed
11769,17883,20260619,79,60,4,Online,1,1873.77,5.0,1780.08,1010.63,769.45,Completed
11770,17884,20240517,785,82,2,Online,1,816.9,0.0,816.9,571.67,245.23,Completed
11772,17887,20250602,731,57,3,Online,1,1826.43,15.0,1552.47,1061.39,491.08,Completed
11775,17890,20240821,50,35,2,Wholesale,1,2453.48,0.0,2453.48,1541.17,912.31,Completed
11775,17891,20240821,50,41,2,Wholesale,2,2162.29,0.0,4324.58,2390.72,1933.86,Completed
11777,17893,20240616,798,65,3,Retail Store,1,864.5,15.0,734.82,471.8,263.02,Completed
11777,17894,20240616,798,48,3,Retail Store,1,3082.84,0.0,3082.84,1808.54,1274.3,Completed
11779,17896,20240702,127,31,4,Online,1,4244.99,0.0,4244.99,2676.25,1568.74,Completed
11780,17897,20240720,355,21,3,Online,1,5566.15,0.0,5566.15,3785.7,1780.45,Completed
11780,17898,20240720,355,51,3,Online,1,3900.27,0.0,3900.27,2399.19,1501.08,Completed
11781,17899,20260315,532,8,3,Online,1,12524.21,0.0,12524.21,9751.06,2773.15,Completed
11783,17901,20241028,37,10,2,Wholesale,1,4712.58,0.0,4712.58,3467.42,1245.16,Completed
11784,17902,20250614,87,26,1,Online,2,5258.5,0.0,10517.0,6691.38,3825.62,Completed
11784,17903,20250614,87,39,1,Online,1,1734.26,0.0,1734.26,1106.48,627.78,Completed
11785,17904,20241221,360,52,4,Retail Store,1,4826.75,0.0,4826.75,2945.49,1881.26,Completed
11786,17905,20250110,48,32,2,Retail Store,1,4474.51,0.0,4474.51,2890.6,1583.91,Completed
11786,17906,20250110,48,79,2,Retail Store,2,3975.62,0.0,7951.24,5364.84,2586.4,Completed
11786,17907,20250110,48,82,2,Retail Store,1,816.9,0.0,816.9,571.67,245.23,Completed
11786,17908,20250110,48,35,2,Retail Store,3,2453.48,0.0,7360.44,4623.51,2736.93,Completed
11787,17909,20260514,286,82,4,Wholesale,1,816.9,5.0,776.06,571.67,204.39,Completed
11788,17910,20241229,195,72,4,Online,1,5499.18,5.0,5224.22,3778.94,1445.28,Completed
11790,17913,20240122,543,36,5,Online,1,4356.43,15.0,3702.97,2690.38,1012.59,Completed
11792,17916,20251230,1,67,4,Retail Store,1,1854.0,0.0,1854.0,995.39,858.61,Completed
11792,17917,20251230,1,15,4,Retail Store,1,12126.14,5.0,11519.83,8888.96,2630.87,Completed
11793,17918,20250330,358,50,4,Online,3,2922.94,0.0,8768.82,5105.58,3663.24,Completed
11793,17919,20250330,358,54,4,Online,2,2742.3,0.0,5484.6,3183.38,2301.22,Completed
11794,17920,20260526,195,51,4,Wholesale,1,3900.27,0.0,3900.27,2399.19,1501.08,Completed
11794,17921,20260526,195,75,4,Wholesale,2,3268.16,5.0,6209.5,4159.62,2049.88,Completed
11795,17922,20240720,564,47,2,Online,1,1785.27,5.0,1696.01,1030.42,665.59,Completed
11795,17923,20240720,564,49,2,Online,1,4047.64,5.0,3845.26,2501.13,1344.13,Completed
11796,17924,20260301,178,66,2,Retail Store,3,785.79,0.0,2357.37,1185.06,1172.31,Completed
11797,17925,20250722,563,78,2,Online,1,2386.16,0.0,2386.16,1539.39,846.77,Completed
11797,17926,20250722,563,50,2,Online,1,2922.94,5.0,2776.79,1701.86,1074.93,Completed
11798,17927,20250105,377,82,2,Online,2,816.9,0.0,1633.8,1143.34,490.46,Completed
11800,17929,20250214,614,85,2,Retail Store,2,417.62,0.0,835.24,561.12,274.12,Completed
11801,17930,20250813,428,37,1,Retail Store,1,1294.79,0.0,1294.79,812.1,482.69,Completed
11801,17931,20250813,428,75,1,Retail Store,1,3268.16,0.0,3268.16,2079.81,1188.35,Completed
11801,17932,20250813,428,90,1,Retail Store,1,867.09,0.0,867.09,655.66,211.43,Completed
11801,17933,20250813,428,22,1,Retail Store,1,5909.06,0.0,5909.06,3718.66,2190.4,Completed
11802,17934,20240602,367,35,3,Retail Store,1,2453.48,0.0,2453.48,1541.17,912.31,Completed
11803,17935,20250828,418,44,3,Wholesale,1,822.56,0.0,822.56,506.28,316.28,Completed
11805,17938,20260210,28,18,3,Online,2,15449.62,0.0,30899.24,24445.38,6453.86,Completed
11806,17939,20241105,645,34,2,Online,1,7092.2,0.0,7092.2,4391.4,2700.8,Completed
11806,17940,20241105,645,16,2,Online,1,36150.9,0.0,36150.9,26770.37,9380.53,Completed
11806,17941,20241105,645,43,2,Online,1,854.87,0.0,854.87,503.56,351.31,Completed
11806,17942,20241105,645,61,2,Online,2,241.57,0.0,483.14,282.12,201.02,Completed
11807,17943,20250303,594,35,1,Online,1,2453.48,5.0,2330.81,1541.17,789.64,Completed
11807,17944,20250303,594,42,1,Online,1,1830.31,10.0,1647.28,1098.69,548.59,Completed
11808,17945,20241025,280,1,2,Online,1,16547.71,0.0,16547.71,12161.38,4386.33,Completed
11809,17946,20251112,220,68,2,Retail Store,1,1113.39,0.0,1113.39,603.8,509.59,Completed
11809,17947,20251112,220,85,2,Retail Store,1,417.62,0.0,417.62,280.56,137.06,Completed
11810,17948,20260630,587,21,2,Retail Store,1,5566.15,0.0,5566.15,3785.7,1780.45,Completed
11810,17949,20260630,587,46,2,Retail Store,1,2783.21,0.0,2783.21,1644.13,1139.08,Completed
11811,17950,20251109,243,16,5,Online,2,36150.9,0.0,72301.8,53540.74,18761.06,Completed
11812,17951,20250308,265,41,1,Online,2,2162.29,0.0,4324.58,2390.72,1933.86,Completed
11812,17952,20250308,265,72,1,Online,1,5499.18,0.0,5499.18,3778.94,1720.24,Completed
11812,17953,20250308,265,24,1,Online,1,6901.74,5.0,6556.65,4244.54,2312.11,Completed
11812,17954,20250308,265,1,1,Online,1,16547.71,0.0,16547.71,12161.38,4386.33,Completed
11813,17955,20250524,576,60,5,Retail Store,1,1873.77,15.0,1592.7,1010.63,582.07,Completed
11813,17956,20250524,576,78,5,Retail Store,1,2386.16,15.0,2028.24,1539.39,488.85,Completed
11814,17957,20250816,752,78,2,Online,1,2386.16,0.0,2386.16,1539.39,846.77,Completed
11815,17958,20260128,92,30,1,Retail Store,2,3612.36,0.0,7224.72,4911.56,2313.16,Completed
11816,17959,20230923,730,60,4,Retail Store,1,1873.77,10.0,1686.39,1010.63,675.76,Completed
11817,17960,20250916,138,20,1,Online,1,2963.93,0.0,2963.93,2025.77,938.16,Completed
11817,17961,20250916,138,3,1,Online,1,23743.12,5.0,22555.96,19572.85,2983.11,Completed
11817,17962,20250916,138,77,1,Online,1,6440.95,15.0,5474.81,4611.67,863.14,Completed
11817,17963,20250916,138,57,1,Online,1,1826.43,0.0,1826.43,1061.39,765.04,Completed
11818,17964,20250628,248,81,3,Online,1,692.89,0.0,692.89,498.78,194.11,Completed
11818,17965,20250628,248,33,3,Online,2,7279.95,10.0,13103.91,9319.98,3783.93,Completed
11818,17966,20250628,248,12,3,Online,1,10227.67,5.0,9716.29,7982.52,1733.77,Completed
11820,17968,20260605,104,16,4,Wholesale,1,36150.9,0.0,36150.9,26770.37,9380.53,Completed
11825,17975,20260426,120,53,1,Retail Store,1,3260.34,5.0,3097.32,1879.52,1217.8,Completed
11827,17977,20260319,753,11,4,Online,1,4975.98,15.0,4229.58,4015.17,214.41,Completed
11828,17978,20250119,377,74,2,Online,3,4837.19,5.0,13785.99,10133.55,3652.44,Completed
11830,17980,20260417,142,26,3,Wholesale,3,5258.5,0.0,15775.5,10037.07,5738.43,Completed
11831,17981,20260606,238,2,3,Online,2,22157.13,0.0,44314.26,34805.16,9509.1,Completed
11832,17982,20241009,529,9,2,Online,1,31536.01,0.0,31536.01,24029.47,7506.54,Completed
11833,17983,20240527,386,11,2,Online,1,4975.98,0.0,4975.98,4015.17,960.81,Completed
11836,17986,20260210,267,18,2,Online,3,15449.62,0.0,46348.86,36668.07,9680.79,Completed
11837,17987,20260306,414,37,5,Retail Store,2,1294.79,0.0,2589.58,1624.2,965.38,Completed
11839,17989,20240530,59,54,5,Retail Store,1,2742.3,0.0,2742.3,1591.69,1150.61,Completed
11841,17991,20241129,690,7,2,Online,1,16362.3,15.0,13907.96,12834.47,1073.49,Completed
11842,17992,20260510,565,49,1,Online,3,4047.64,10.0,10928.63,7503.39,3425.24,Completed
11844,17997,20240511,712,33,2,Retail Store,1,7279.95,5.0,6915.95,4659.99,2255.96,Completed
11844,17998,20240511,712,37,2,Retail Store,1,1294.79,0.0,1294.79,812.1,482.69,Completed
11844,17999,20240511,712,70,2,Retail Store,2,4303.2,0.0,8606.4,6245.14,2361.26,Completed
11845,18000,20260609,751,40,4,Retail Store,1,4850.53,0.0,4850.53,2996.07,1854.46,Completed
11849,18005,20260412,383,44,4,Retail Store,2,822.56,0.0,1645.12,1012.56,632.56,Completed
11849,18006,20260412,383,76,4,Retail Store,1,3324.41,0.0,3324.41,2394.51,929.9,Completed
11849,18007,20260412,383,67,4,Retail Store,1,1854.0,0.0,1854.0,995.39,858.61,Completed
11849,18008,20260412,383,83,4,Retail Store,1,1117.07,0.0,1117.07,822.39,294.68,Completed
11850,18009,20240125,702,19,3,Retail Store,1,4374.56,10.0,3937.1,2639.94,1297.16,Completed
11850,18010,20240125,702,79,3,Retail Store,1,3975.62,0.0,3975.62,2682.42,1293.2,Completed
11851,18011,20251219,315,38,4,Online,1,512.6,0.0,512.6,307.01,205.59,Completed
11851,18012,20251219,315,66,4,Online,2,785.79,15.0,1335.84,790.04,545.8,Completed
11852,18013,20260519,384,34,2,Retail Store,2,7092.2,0.0,14184.4,8782.8,5401.6,Completed
11853,18014,20251126,571,21,3,Retail Store,2,5566.15,0.0,11132.3,7571.4,3560.9,Completed
11854,18015,20250714,230,66,1,Retail Store,1,785.79,5.0,746.5,395.02,351.48,Completed
11856,18017,20241018,28,8,3,Online,1,12524.21,0.0,12524.21,9751.06,2773.15,Completed
11856,18018,20241018,28,34,3,Online,1,7092.2,0.0,7092.2,4391.4,2700.8,Completed
11856,18019,20241018,28,71,3,Online,1,5796.79,0.0,5796.79,3701.33,2095.46,Completed
11856,18020,20241018,28,48,3,Online,1,3082.84,0.0,3082.84,1808.54,1274.3,Completed
11857,18021,20250624,390,88,3,Online,1,946.27,0.0,946.27,708.21,238.06,Completed
11857,18022,20250624,390,69,3,Online,1,2060.65,0.0,2060.65,1401.41,659.24,Completed
11857,18023,20250624,390,84,3,Online,1,634.81,0.0,634.81,446.14,188.67,Completed
11858,18024,20250517,476,76,2,Online,1,3324.41,0.0,3324.41,2394.51,929.9,Completed
11859,18025,20260411,74,27,2,Online,1,3772.72,15.0,3206.81,2595.78,611.03,Completed
11860,18026,20250913,483,81,4,Online,2,692.89,0.0,1385.78,997.56,388.22,Completed
11862,18028,20240323,274,58,4,Online,1,1470.73,0.0,1470.73,750.5,720.23,Completed
11863,18029,20250724,792,54,5,Retail Store,1,2742.3,0.0,2742.3,1591.69,1150.61,Completed
11865,18031,20240815,110,35,1,Online,1,2453.48,0.0,2453.48,1541.17,912.31,Completed
11865,18032,20240815,110,46,1,Online,3,2783.21,0.0,8349.63,4932.39,3417.24,Completed
11865,18033,20240815,110,15,1,Online,1,12126.14,0.0,12126.14,8888.96,3237.18,Completed
11865,18034,20240815,110,30,1,Online,1,3612.36,0.0,3612.36,2455.78,1156.58,Completed
11866,18035,20260605,304,85,2,Online,1,417.62,0.0,417.62,280.56,137.06,Completed
11866,18036,20260605,304,17,2,Online,1,15476.14,15.0,13154.72,11962.37,1192.35,Completed
11867,18037,20260120,58,87,4,Online,1,536.26,0.0,536.26,384.12,152.14,Completed
11867,18038,20260120,58,53,4,Online,1,3260.34,0.0,3260.34,1879.52,1380.82,Completed
11872,18046,20260123,799,69,4,Retail Store,3,2060.65,5.0,5872.85,4204.23,1668.62,Completed
11873,18047,20260218,458,12,5,Online,1,10227.67,0.0,10227.67,7982.52,2245.15,Completed
11874,18048,20260114,86,14,2,Retail Store,1,15152.85,10.0,13637.56,11788.81,1848.75,Completed
11874,18049,20260114,86,81,2,Retail Store,1,692.89,0.0,692.89,498.78,194.11,Completed
11876,18051,20240419,178,46,2,Retail Store,2,2783.21,0.0,5566.42,3288.26,2278.16,Completed
11878,18053,20240520,109,65,4,Online,1,864.5,5.0,821.28,471.8,349.48,Completed
11878,18054,20240520,109,40,4,Online,1,4850.53,0.0,4850.53,2996.07,1854.46,Completed
11879,18055,20241218,47,14,4,Retail Store,1,15152.85,0.0,15152.85,11788.81,3364.04,Completed
11880,18056,20260319,798,13,3,Online,2,34166.41,0.0,68332.82,54947.92,13384.9,Completed
11880,18057,20260319,798,49,3,Online,1,4047.64,10.0,3642.88,2501.13,1141.75,Completed
11881,18058,20250116,616,89,1,Retail Store,1,1041.09,0.0,1041.09,781.4,259.69,Completed
11882,18059,20250108,297,21,3,Retail Store,1,5566.15,0.0,5566.15,3785.7,1780.45,Completed
11886,18063,20260501,530,88,2,Online,1,946.27,0.0,946.27,708.21,238.06,Completed
11888,18065,20250401,176,35,2,Online,1,2453.48,0.0,2453.48,1541.17,912.31,Completed
11890,18067,20260125,746,33,3,Retail Store,3,7279.95,0.0,21839.85,13979.97,7859.88,Completed
11891,18068,20260627,726,28,1,Online,1,5480.82,0.0,5480.82,3528.95,1951.87,Completed
11891,18069,20260627,726,89,1,Online,1,1041.09,15.0,884.93,781.4,103.53,Completed
11893,18071,20250818,240,89,5,Online,1,1041.09,0.0,1041.09,781.4,259.69,Completed
11894,18072,20250616,398,68,3,Online,1,1113.39,5.0,1057.72,603.8,453.92,Completed
11894,18073,20250616,398,89,3,Online,1,1041.09,0.0,1041.09,781.4,259.69,Completed
11895,18074,20250217,764,15,5,Online,1,12126.14,0.0,12126.14,8888.96,3237.18,Completed
11895,18075,20250217,764,71,5,Online,2,5796.79,5.0,11013.9,7402.66,3611.24,Completed
11898,18080,20250830,463,77,4,Retail Store,1,6440.95,0.0,6440.95,4611.67,1829.28,Completed
11901,18085,20251117,207,89,5,Online,1,1041.09,0.0,1041.09,781.4,259.69,Completed
11901,18086,20251117,207,72,5,Online,1,5499.18,0.0,5499.18,3778.94,1720.24,Completed
11901,18087,20251117,207,38,5,Online,1,512.6,0.0,512.6,307.01,205.59,Completed
11903,18092,20250811,570,85,5,Online,3,417.62,0.0,1252.86,841.68,411.18,Completed
11904,18093,20240816,342,47,1,Online,1,1785.27,0.0,1785.27,1030.42,754.85,Completed
11905,18094,20241009,275,61,2,Online,1,241.57,0.0,241.57,141.06,100.51,Completed
11906,18095,20240809,97,20,2,Online,1,2963.93,0.0,2963.93,2025.77,938.16,Completed
11909,18099,20260304,690,73,2,Online,1,4850.84,10.0,4365.76,3398.28,967.48,Completed
11910,18100,20260608,733,63,2,Online,1,323.05,5.0,306.9,177.87,129.03,Completed
11911,18101,20240618,234,21,3,Online,1,5566.15,0.0,5566.15,3785.7,1780.45,Completed
11913,18103,20250919,675,76,2,Wholesale,3,3324.41,0.0,9973.23,7183.53,2789.7,Completed
11913,18104,20250919,675,85,2,Wholesale,2,417.62,0.0,835.24,561.12,274.12,Completed
11913,18105,20250919,675,6,2,Wholesale,1,20199.11,0.0,20199.11,15957.58,4241.53,Completed
11914,18106,20231127,745,31,1,Online,2,4244.99,0.0,8489.98,5352.5,3137.48,Completed
11915,18107,20250306,545,9,3,Online,1,31536.01,0.0,31536.01,24029.47,7506.54,Completed
11916,18108,20250622,645,49,2,Retail Store,1,4047.64,5.0,3845.26,2501.13,1344.13,Completed
11917,18109,20250404,32,71,2,Online,1,5796.79,0.0,5796.79,3701.33,2095.46,Completed
11921,18114,20250925,763,77,1,Online,3,6440.95,0.0,19322.85,13835.01,5487.84,Completed
11921,18115,20250925,763,34,1,Online,1,7092.2,15.0,6028.37,4391.4,1636.97,Completed
11921,18116,20250925,763,89,1,Online,1,1041.09,5.0,989.04,781.4,207.64,Completed
11922,18117,20250408,124,83,5,Wholesale,1,1117.07,10.0,1005.36,822.39,182.97,Completed
11923,18118,20240603,355,71,3,Online,1,5796.79,0.0,5796.79,3701.33,2095.46,Completed
11923,18119,20240603,355,87,3,Online,1,536.26,15.0,455.82,384.12,71.7,Completed
11924,18120,20241224,174,75,3,Wholesale,1,3268.16,0.0,3268.16,2079.81,1188.35,Completed
11925,18121,20260607,383,18,4,Wholesale,3,15449.62,0.0,46348.86,36668.07,9680.79,Completed
11925,18122,20260607,383,4,4,Wholesale,1,12852.86,0.0,12852.86,10434.18,2418.68,Completed
11929,18127,20250212,139,76,2,Wholesale,3,3324.41,0.0,9973.23,7183.53,2789.7,Completed
11932,18130,20250415,614,22,2,Online,1,5909.06,10.0,5318.15,3718.66,1599.49,Completed
11933,18131,20240811,557,78,1,Wholesale,1,2386.16,0.0,2386.16,1539.39,846.77,Completed
11934,18132,20260602,652,79,3,Online,1,3975.62,10.0,3578.06,2682.42,895.64,Completed
11934,18133,20260602,652,62,3,Online,1,1408.64,0.0,1408.64,753.35,655.29,Completed
11936,18136,20231126,674,16,2,Online,2,36150.9,0.0,72301.8,53540.74,18761.06,Completed
11936,18137,20231126,674,38,2,Online,1,512.6,0.0,512.6,307.01,205.59,Completed
11937,18138,20260421,699,47,5,Retail Store,1,1785.27,5.0,1696.01,1030.42,665.59,Completed
11938,18139,20240220,323,71,3,Online,3,5796.79,0.0,17390.37,11103.99,6286.38,Completed
11940,18142,20260513,135,74,4,Online,2,4837.19,5.0,9190.66,6755.7,2434.96,Completed
11940,18143,20260513,135,62,4,Online,1,1408.64,10.0,1267.78,753.35,514.43,Completed
11940,18144,20260513,135,67,4,Online,1,1854.0,5.0,1761.3,995.39,765.91,Completed
11940,18145,20260513,135,85,4,Online,1,417.62,10.0,375.86,280.56,95.3,Completed
11941,18146,20231225,32,68,2,Online,1,1113.39,0.0,1113.39,603.8,509.59,Completed
11941,18147,20231225,32,23,2,Online,3,5558.81,10.0,15008.79,11550.03,3458.76,Completed
11942,18148,20240612,583,25,2,Online,1,1854.98,0.0,1854.98,1229.7,625.28,Completed
11943,18149,20260420,252,73,1,Retail Store,1,4850.84,0.0,4850.84,3398.28,1452.56,Completed
11947,18155,20251208,337,21,5,Online,1,5566.15,10.0,5009.54,3785.7,1223.84,Completed
11947,18156,20251208,337,72,5,Online,1,5499.18,0.0,5499.18,3778.94,1720.24,Completed
11948,18157,20260508,200,22,3,Online,1,5909.06,0.0,5909.06,3718.66,2190.4,Completed
11948,18158,20260508,200,25,3,Online,1,1854.98,0.0,1854.98,1229.7,625.28,Completed
11951,18162,20260613,617,76,4,Retail Store,1,3324.41,0.0,3324.41,2394.51,929.9,Completed
11952,18163,20240410,674,83,2,Online,1,1117.07,15.0,949.51,822.39,127.12,Completed
11952,18164,20240410,674,56,2,Online,1,2379.66,0.0,2379.66,1198.06,1181.6,Completed
11953,18165,20260303,145,89,4,Online,1,1041.09,5.0,989.04,781.4,207.64,Completed
11955,18167,20250316,248,44,3,Online,2,822.56,0.0,1645.12,1012.56,632.56,Completed
11957,18171,20250117,670,43,4,Online,1,854.87,0.0,854.87,503.56,351.31,Completed
11959,18173,20241116,314,7,1,Online,1,16362.3,15.0,13907.96,12834.47,1073.49,Completed
11960,18174,20251119,92,37,1,Retail Store,2,1294.79,0.0,2589.58,1624.2,965.38,Completed
11962,18176,20251005,195,58,4,Wholesale,1,1470.73,0.0,1470.73,750.5,720.23,Completed
11962,18177,20251005,195,57,4,Wholesale,2,1826.43,0.0,3652.86,2122.78,1530.08,Completed
11964,18179,20250507,82,57,2,Online,1,1826.43,0.0,1826.43,1061.39,765.04,Completed
11965,18180,20260314,489,58,4,Online,1,1470.73,0.0,1470.73,750.5,720.23,Completed
11965,18181,20260314,489,44,4,Online,1,822.56,0.0,822.56,506.28,316.28,Completed
11965,18182,20260314,489,51,4,Online,1,3900.27,0.0,3900.27,2399.19,1501.08,Completed
11966,18183,20241031,568,11,1,Online,1,4975.98,0.0,4975.98,4015.17,960.81,Completed
11967,18184,20231221,702,57,3,Wholesale,1,1826.43,0.0,1826.43,1061.39,765.04,Completed
11967,18185,20231221,702,29,3,Wholesale,1,3880.7,15.0,3298.6,2513.63,784.97,Completed
11968,18186,20260623,690,42,2,Retail Store,1,1830.31,5.0,1738.79,1098.69,640.1,Completed
11968,18187,20260623,690,8,2,Retail Store,1,12524.21,0.0,12524.21,9751.06,2773.15,Completed
11968,18188,20260623,690,76,2,Retail Store,2,3324.41,0.0,6648.82,4789.02,1859.8,Completed
11969,18189,20250819,42,41,3,Retail Store,1,2162.29,0.0,2162.29,1195.36,966.93,Completed
11970,18190,20241122,166,48,2,Online,1,3082.84,0.0,3082.84,1808.54,1274.3,Completed
11973,18195,20250913,476,81,2,Retail Store,1,692.89,0.0,692.89,498.78,194.11,Completed
11973,18196,20250913,476,18,2,Retail Store,1,15449.62,0.0,15449.62,12222.69,3226.93,Completed
11973,18197,20250913,476,56,2,Retail Store,1,2379.66,5.0,2260.68,1198.06,1062.62,Completed
11974,18198,20251231,280,66,2,Retail Store,2,785.79,0.0,1571.58,790.04,781.54,Completed
11974,18199,20251231,280,19,2,Retail Store,2,4374.56,15.0,7436.75,5279.88,2156.87,Completed
11976,18201,20240626,467,59,1,Online,1,1577.53,0.0,1577.53,845.24,732.29,Completed
11976,18202,20240626,467,46,1,Online,1,2783.21,0.0,2783.21,1644.13,1139.08,Completed
11977,18203,20260618,628,33,3,Retail Store,1,7279.95,0.0,7279.95,4659.99,2619.96,Completed
11977,18204,20260618,628,59,3,Retail Store,1,1577.53,0.0,1577.53,845.24,732.29,Completed
11978,18205,20250626,519,22,5,Online,3,5909.06,0.0,17727.18,11155.98,6571.2,Completed
11979,18206,20251114,304,7,2,Retail Store,1,16362.3,0.0,16362.3,12834.47,3527.83,Completed
11981,18208,20241102,28,46,3,Online,1,2783.21,0.0,2783.21,1644.13,1139.08,Completed
11981,18209,20241102,28,68,3,Online,3,1113.39,0.0,3340.17,1811.4,1528.77,Completed
11983,18211,20250715,702,19,3,Online,1,4374.56,0.0,4374.56,2639.94,1734.62,Completed
11983,18212,20250715,702,41,3,Online,1,2162.29,0.0,2162.29,1195.36,966.93,Completed
11984,18213,20260315,733,68,2,Retail Store,1,1113.39,0.0,1113.39,603.8,509.59,Completed
11985,18214,20260616,73,23,2,Online,3,5558.81,0.0,16676.43,11550.03,5126.4,Completed
11985,18215,20260616,73,76,2,Online,2,3324.41,0.0,6648.82,4789.02,1859.8,Completed
11987,18218,20251029,675,53,2,Online,1,3260.34,0.0,3260.34,1879.52,1380.82,Completed
11988,18219,20250801,217,80,4,Retail Store,2,4557.3,0.0,9114.6,5863.36,3251.24,Completed
11989,18220,20251211,649,72,2,Online,1,5499.18,15.0,4674.3,3778.94,895.36,Completed
11989,18221,20251211,649,5,2,Online,1,14991.35,0.0,14991.35,11656.14,3335.21,Completed
11990,18222,20250315,318,51,1,Online,1,3900.27,0.0,3900.27,2399.19,1501.08,Completed
11991,18223,20260601,675,42,2,Online,1,1830.31,0.0,1830.31,1098.69,731.62,Completed
11992,18224,20260302,311,88,4,Online,1,946.27,0.0,946.27,708.21,238.06,Completed
11992,18225,20260302,311,15,4,Online,2,12126.14,5.0,23039.67,17777.92,5261.75,Completed
11992,18226,20260302,311,53,4,Online,1,3260.34,0.0,3260.34,1879.52,1380.82,Completed
11993,18227,20260424,181,45,2,Retail Store,1,3281.6,0.0,3281.6,1958.81,1322.79,Completed
11993,18228,20260424,181,46,2,Retail Store,3,2783.21,0.0,8349.63,4932.39,3417.24,Completed
11996,18234,20250716,733,52,2,Wholesale,2,4826.75,0.0,9653.5,5890.98,3762.52,Completed
11996,18235,20250716,733,63,2,Wholesale,1,323.05,0.0,323.05,177.87,145.18,Completed
11997,18236,20250811,99,61,2,Online,1,241.57,0.0,241.57,141.06,100.51,Completed
11997,18237,20250811,99,5,2,Online,2,14991.35,0.0,29982.7,23312.28,6670.42,Completed
11997,18238,20250811,99,10,2,Online,1,4712.58,0.0,4712.58,3467.42,1245.16,Completed
11997,18239,20250811,99,57,2,Online,3,1826.43,0.0,5479.29,3184.17,2295.12,Completed
11998,18240,20251016,678,14,4,Retail Store,1,15152.85,0.0,15152.85,11788.81,3364.04,Completed
12001,18244,20251230,591,52,3,Online,1,4826.75,0.0,4826.75,2945.49,1881.26,Completed
12002,18245,20250518,684,34,4,Retail Store,1,7092.2,0.0,7092.2,4391.4,2700.8,Completed
12003,18246,20250824,391,4,5,Retail Store,1,12852.86,0.0,12852.86,10434.18,2418.68,Completed
12003,18247,20250824,391,57,5,Retail Store,1,1826.43,5.0,1735.11,1061.39,673.72,Completed
12004,18248,20250806,129,32,3,Online,1,4474.51,0.0,4474.51,2890.6,1583.91,Completed
12004,18249,20250806,129,52,3,Online,1,4826.75,5.0,4585.41,2945.49,1639.92,Completed
12005,18250,20231210,571,20,3,Wholesale,1,2963.93,0.0,2963.93,2025.77,938.16,Completed
12006,18251,20251229,46,65,2,Online,1,864.5,0.0,864.5,471.8,392.7,Completed
12008,18253,20240830,653,37,3,Wholesale,1,1294.79,15.0,1100.57,812.1,288.47,Completed
12009,18254,20260117,82,2,2,Online,2,22157.13,0.0,44314.26,34805.16,9509.1,Completed
12009,18255,20260117,82,20,2,Online,1,2963.93,0.0,2963.93,2025.77,938.16,Completed
12009,18256,20260117,82,34,2,Online,1,7092.2,0.0,7092.2,4391.4,2700.8,Completed
12010,18257,20250721,713,15,1,Online,2,12126.14,0.0,24252.28,17777.92,6474.36,Completed
12011,18258,20241115,74,20,2,Online,1,2963.93,10.0,2667.54,2025.77,641.77,Completed
12012,18259,20250830,436,59,1,Wholesale,1,1577.53,0.0,1577.53,845.24,732.29,Completed
12013,18260,20241029,59,28,5,Online,1,5480.82,5.0,5206.78,3528.95,1677.83,Completed
12015,18262,20260506,441,46,4,Online,1,2783.21,0.0,2783.21,1644.13,1139.08,Completed
12016,18263,20240430,528,1,2,Online,1,16547.71,0.0,16547.71,12161.38,4386.33,Completed
12016,18264,20240430,528,28,2,Online,2,5480.82,0.0,10961.64,7057.9,3903.74,Completed
12018,18266,20260518,237,33,1,Online,1,7279.95,5.0,6915.95,4659.99,2255.96,Completed
12020,18268,20260414,74,9,2,Online,1,31536.01,0.0,31536.01,24029.47,7506.54,Completed
12022,18270,20241031,583,54,2,Online,3,2742.3,5.0,7815.56,4775.07,3040.49,Completed
12022,18271,20241031,583,46,2,Online,3,2783.21,0.0,8349.63,4932.39,3417.24,Completed
12025,18276,20260405,476,87,2,Retail Store,1,536.26,0.0,536.26,384.12,152.14,Completed
12025,18277,20260405,476,63,2,Retail Store,1,323.05,0.0,323.05,177.87,145.18,Completed
12025,18278,20260405,476,29,2,Retail Store,1,3880.7,15.0,3298.6,2513.63,784.97,Completed
12025,18279,20260405,476,15,2,Retail Store,1,12126.14,5.0,11519.83,8888.96,2630.87,Completed
12026,18280,20241027,125,60,4,Wholesale,1,1873.77,0.0,1873.77,1010.63,863.14,Completed
12027,18281,20260607,663,77,1,Online,2,6440.95,0.0,12881.9,9223.34,3658.56,Completed
12028,18282,20251219,195,3,4,Retail Store,1,23743.12,0.0,23743.12,19572.85,4170.27,Completed
